;start;start_day;destination;destination_day;product
2806;Sesto ed Uniti, Roma, 4;0;Persico Dosimo, Albert ,7;1;4
2807;Sesto ed Uniti, Roma, 4;0;Persico Dosimo, Albert ,7;3;12
2808;Sesto ed Uniti, Roma, 4;0;Piadena, Platina, 40;3;6
2809;Sesto ed Uniti, Roma, 4;0;Pizzighettone, Giuseppe Garibaldi, 18;0;21
2810;Sesto ed Uniti, Roma, 4;0;Manerbio, INSURREZIONE NAZIONALE;3;39
2811;Sesto ed Uniti, Roma, 4;0;Ricengo, Guglielmo Marconi;0;21
2812;Sesto ed Uniti, Roma, 4;0;Ripalta Cremasca, Roma, 5;0;35
2813;Sesto ed Uniti, Roma, 4;0;Rivolta d'Adda, Stefano Renzi, 5;2;2
2814;Sesto ed Uniti, Roma, 4;0;Rivolta d'Adda, Stefano Renzi, 5;4;4
2815;Sesto ed Uniti, Roma, 4;0;Romanengo, Guaiarini, 14;2;2
2816;Sesto ed Uniti, Roma, 4;0;San Giovanni in Croce, Feudatari, 25 A;1;4
2817;Sesto ed Uniti, Roma, 4;0;San Giovanni in Croce, Feudatari, 25 A;3;12
2818;Sesto ed Uniti, Roma, 4;0;Scandolara Ravara, Italia;1;0
2819;Sesto ed Uniti, Roma, 4;0;Sergnano, IV Novembre,  10;0;28
2820;Sesto ed Uniti, Roma, 4;0;Sesto ed Uniti, Roma, 4;0;28
2821;Sesto ed Uniti, Roma, 4;0;Soncino, Dante Alighieri, 23;0;56
2822;Sesto ed Uniti, Roma, 4;0;Soresina, Giacomo Matteotti, 6;0;105
2823;Sesto ed Uniti, Roma, 4;0;Spino d'Adda, Circonvallazione, 13;2;4
2824;Sesto ed Uniti, Roma, 4;0;Spino d'Adda, Circonvallazione, 13;4;8
2825;Sesto ed Uniti, Roma, 4;0;Trescore Cremasco, Vittorio Veneto, 1;4;12
2826;Sesto ed Uniti, Roma, 4;0;Trigolo, Roma, 26;0;7
2827;Sesto ed Uniti, Roma, 4;0;Vaiano Cremasco,  Gloriosi Caduti, 3;4;4
2828;Sesto ed Uniti, Roma, 4;0;Vailate, Dante Alighieri, 7;1;0
2829;Sesto ed Uniti, Roma, 4;0;Vescovato, Roma, 44;3;6
2830;Sesto ed Uniti, Roma, 4;0;Casaletto Vaprio, Maggiore, 7;4;0
2831;Sesto ed Uniti, Roma, 4;0;Cremona, Sesto 39;3;15
2832;Soncino, Dante Alighieri, 23;0;Agnadello, Marconi, 6;4;176
2833;Soncino, Dante Alighieri, 23;0;Annicco, Giuseppe Garibaldi, 6;2;10
2834;Soncino, Dante Alighieri, 23;0;Bagnolo Cremasco, Roma, 3;4;84
2835;Soncino, Dante Alighieri, 23;0;Camisano, Trieste, 57;0;21
2836;Soncino, Dante Alighieri, 23;0;Capergnanica, XI febbraio, 7;4;52
2837;Soncino, Dante Alighieri, 23;0;Capralba, Piave, 2;0;56
2838;Soncino, Dante Alighieri, 23;0;Casale Cremasco-Vidolasco, Roma, 56;0;14
2839;Soncino, Dante Alighieri, 23;0;Casalmaggiore, Guglielmo Marconi, 8;1;22
2840;Soncino, Dante Alighieri, 23;0;Casalmaggiore, Guglielmo Marconi, 8;3;66
2841;Soncino, Dante Alighieri, 23;0;Casalpusterlengo, Pusterla 7;1;0
2842;Soncino, Dante Alighieri, 23;0;Castelleone, Roma, 67;0;210
2843;Soncino, Dante Alighieri, 23;0;Castelleone, Roma, 67;2;60
2844;Soncino, Dante Alighieri, 23;0;Castelverde, Ubaldo Ferrari, 15;2;2
2845;Soncino, Dante Alighieri, 23;0;Crema, Civerchi, 9;1;362
2846;Soncino, Dante Alighieri, 23;0;Crema, Civerchi, 9;2;724
2847;Soncino, Dante Alighieri, 23;0;Crema, Civerchi, 9;3;1086
2848;Soncino, Dante Alighieri, 23;0;Crema, Civerchi, 9;4;1448
2849;Soncino, Dante Alighieri, 23;0;Cremona, Ugolani Dati, 4;1;4
2850;Soncino, Dante Alighieri, 23;0;Cremona, Ugolani Dati, 4;3;12
2851;Soncino, Dante Alighieri, 23;0;Dovera, Oldrini 2;4;56
2852;Soncino, Dante Alighieri, 23;0;Grontardo, Roma, 16;3;15
2853;Soncino, Dante Alighieri, 23;0;Grumello Cremonese ed Uniti, Roma, 2;0;7
2854;Soncino, Dante Alighieri, 23;0;Isola Dovarese, Giacomo Matteotti, 1;3;48
2855;Soncino, Dante Alighieri, 23;0;Izano, Gerardo da Izano, 4/C;3;0
2856;Soncino, Dante Alighieri, 23;0;Madignano, Portici, 4;2;106
2857;Soncino, Dante Alighieri, 23;0;Monte Cremasco, Roma, 12;4;132
2858;Soncino, Dante Alighieri, 23;0;Montodine,  XXV Aprile, 10;0;98
2859;Soncino, Dante Alighieri, 23;0;Offanengo, Clavelli Martini, 5;3;303
2860;Soncino, Dante Alighieri, 23;0;Ostiano, Mazzini, 1;1;1
2861;Soncino, Dante Alighieri, 23;0;Ostiano, Mazzini, 1;3;3
2862;Soncino, Dante Alighieri, 23;0;Palazzo Pignano, Marco Polo, 31;2;28
2863;Soncino, Dante Alighieri, 23;0;Pandino, Castello, 15;2;126
2864;Soncino, Dante Alighieri, 23;0;Pandino, Castello, 15;4;252
2865;Soncino, Dante Alighieri, 23;0;Persico Dosimo, Albert ,7;1;23
2866;Soncino, Dante Alighieri, 23;0;Persico Dosimo, Albert ,7;3;69
2867;Soncino, Dante Alighieri, 23;0;Piadena, Platina, 40;3;45
2868;Soncino, Dante Alighieri, 23;0;Pizzighettone, Giuseppe Garibaldi, 18;0;70
2869;Soncino, Dante Alighieri, 23;0;Manerbio, INSURREZIONE NAZIONALE;3;975
2870;Soncino, Dante Alighieri, 23;0;Ricengo, Guglielmo Marconi;0;133
2871;Soncino, Dante Alighieri, 23;0;Ripalta Cremasca, Roma, 5;0;245
2872;Soncino, Dante Alighieri, 23;0;Rivolta d'Adda, Stefano Renzi, 5;2;76
2873;Soncino, Dante Alighieri, 23;0;Rivolta d'Adda, Stefano Renzi, 5;4;152
2874;Soncino, Dante Alighieri, 23;0;Romanengo, Guaiarini, 14;2;34
2875;Soncino, Dante Alighieri, 23;0;San Giovanni in Croce, Feudatari, 25 A;1;20
2876;Soncino, Dante Alighieri, 23;0;San Giovanni in Croce, Feudatari, 25 A;3;60
2877;Soncino, Dante Alighieri, 23;0;Scandolara Ravara, Italia;1;0
2878;Soncino, Dante Alighieri, 23;0;Sergnano, IV Novembre,  10;0;175
2879;Soncino, Dante Alighieri, 23;0;Sesto ed Uniti, Roma, 4;0;0
2880;Soncino, Dante Alighieri, 23;0;Soncino, Dante Alighieri, 23;0;812
2881;Soncino, Dante Alighieri, 23;0;Soresina, Giacomo Matteotti, 6;0;511
2882;Soncino, Dante Alighieri, 23;0;Spino d'Adda, Circonvallazione, 13;2;52
2883;Soncino, Dante Alighieri, 23;0;Spino d'Adda, Circonvallazione, 13;4;104
2884;Soncino, Dante Alighieri, 23;0;Trescore Cremasco, Vittorio Veneto, 1;4;80
2885;Soncino, Dante Alighieri, 23;0;Trigolo, Roma, 26;0;105
2886;Soncino, Dante Alighieri, 23;0;Vaiano Cremasco,  Gloriosi Caduti, 3;4;20
2887;Soncino, Dante Alighieri, 23;0;Vailate, Dante Alighieri, 7;1;0
2888;Soncino, Dante Alighieri, 23;0;Vescovato, Roma, 44;3;27
2889;Soncino, Dante Alighieri, 23;0;Casaletto Vaprio, Maggiore, 7;4;4
2890;Soncino, Dante Alighieri, 23;0;Cremona, Sesto 39;3;72
2891;Soresina, Giacomo Matteotti, 6;0;Agnadello, Marconi, 6;4;168
2892;Soresina, Giacomo Matteotti, 6;0;Annicco, Giuseppe Garibaldi, 6;2;28
2893;Soresina, Giacomo Matteotti, 6;0;Bagnolo Cremasco, Roma, 3;4;80
2894;Soresina, Giacomo Matteotti, 6;0;Camisano, Trieste, 57;0;14
2895;Soresina, Giacomo Matteotti, 6;0;Capergnanica, XI febbraio, 7;4;40
2896;Soresina, Giacomo Matteotti, 6;0;Capralba, Piave, 2;0;98
2897;Soresina, Giacomo Matteotti, 6;0;Casale Cremasco-Vidolasco, Roma, 56;0;0
2898;Soresina, Giacomo Matteotti, 6;0;Casalmaggiore, Guglielmo Marconi, 8;1;16
2899;Soresina, Giacomo Matteotti, 6;0;Casalmaggiore, Guglielmo Marconi, 8;3;48
2900;Soresina, Giacomo Matteotti, 6;0;Casalpusterlengo, Pusterla 7;1;0
2901;Soresina, Giacomo Matteotti, 6;0;Castelleone, Roma, 67;0;252
2902;Soresina, Giacomo Matteotti, 6;0;Castelleone, Roma, 67;2;72
2903;Soresina, Giacomo Matteotti, 6;0;Castelverde, Ubaldo Ferrari, 15;2;12
2904;Soresina, Giacomo Matteotti, 6;0;Crema, Civerchi, 9;1;334
2905;Soresina, Giacomo Matteotti, 6;0;Crema, Civerchi, 9;2;668
2906;Soresina, Giacomo Matteotti, 6;0;Crema, Civerchi, 9;3;1002
2907;Soresina, Giacomo Matteotti, 6;0;Crema, Civerchi, 9;4;1336
2908;Soresina, Giacomo Matteotti, 6;0;Cremona, Ugolani Dati, 4;1;6
2909;Soresina, Giacomo Matteotti, 6;0;Cremona, Ugolani Dati, 4;3;18
2910;Soresina, Giacomo Matteotti, 6;0;Dovera, Oldrini 2;4;52
2911;Soresina, Giacomo Matteotti, 6;0;Grontardo, Roma, 16;3;12
2912;Soresina, Giacomo Matteotti, 6;0;Grumello Cremonese ed Uniti, Roma, 2;0;28
2913;Soresina, Giacomo Matteotti, 6;0;Isola Dovarese, Giacomo Matteotti, 1;3;33
2914;Soresina, Giacomo Matteotti, 6;0;Izano, Gerardo da Izano, 4/C;3;6
2915;Soresina, Giacomo Matteotti, 6;0;Madignano, Portici, 4;2;104
2916;Soresina, Giacomo Matteotti, 6;0;Monte Cremasco, Roma, 12;4;120
2917;Soresina, Giacomo Matteotti, 6;0;Montodine,  XXV Aprile, 10;0;133
2918;Soresina, Giacomo Matteotti, 6;0;Offanengo, Clavelli Martini, 5;3;333
2919;Soresina, Giacomo Matteotti, 6;0;Ostiano, Mazzini, 1;1;1
2920;Soresina, Giacomo Matteotti, 6;0;Ostiano, Mazzini, 1;3;3
2921;Soresina, Giacomo Matteotti, 6;0;Palazzo Pignano, Marco Polo, 31;2;20
2922;Soresina, Giacomo Matteotti, 6;0;Pandino, Castello, 15;2;90
2923;Soresina, Giacomo Matteotti, 6;0;Pandino, Castello, 15;4;180
2924;Soresina, Giacomo Matteotti, 6;0;Persico Dosimo, Albert ,7;1;19
2925;Soresina, Giacomo Matteotti, 6;0;Persico Dosimo, Albert ,7;3;57
2926;Soresina, Giacomo Matteotti, 6;0;Piadena, Platina, 40;3;57
2927;Soresina, Giacomo Matteotti, 6;0;Pizzighettone, Giuseppe Garibaldi, 18;0;119
2928;Soresina, Giacomo Matteotti, 6;0;Manerbio, INSURREZIONE NAZIONALE;3;930
2929;Soresina, Giacomo Matteotti, 6;0;Ricengo, Guglielmo Marconi;0;49
2930;Soresina, Giacomo Matteotti, 6;0;Ripalta Cremasca, Roma, 5;0;231
2931;Soresina, Giacomo Matteotti, 6;0;Rivolta d'Adda, Stefano Renzi, 5;2;70
2932;Soresina, Giacomo Matteotti, 6;0;Rivolta d'Adda, Stefano Renzi, 5;4;140
2933;Soresina, Giacomo Matteotti, 6;0;Romanengo, Guaiarini, 14;2;22
2934;Soresina, Giacomo Matteotti, 6;0;San Giovanni in Croce, Feudatari, 25 A;1;18
2935;Soresina, Giacomo Matteotti, 6;0;San Giovanni in Croce, Feudatari, 25 A;3;54
2936;Soresina, Giacomo Matteotti, 6;0;Scandolara Ravara, Italia;1;0
2937;Soresina, Giacomo Matteotti, 6;0;Sergnano, IV Novembre,  10;0;168
2938;Soresina, Giacomo Matteotti, 6;0;Sesto ed Uniti, Roma, 4;0;0
2939;Soresina, Giacomo Matteotti, 6;0;Soncino, Dante Alighieri, 23;0;392
2940;Soresina, Giacomo Matteotti, 6;0;Soresina, Giacomo Matteotti, 6;0;588
2941;Soresina, Giacomo Matteotti, 6;0;Spino d'Adda, Circonvallazione, 13;2;52
2942;Soresina, Giacomo Matteotti, 6;0;Spino d'Adda, Circonvallazione, 13;4;104
2943;Soresina, Giacomo Matteotti, 6;0;Trescore Cremasco, Vittorio Veneto, 1;4;68
2944;Soresina, Giacomo Matteotti, 6;0;Trigolo, Roma, 26;0;42
2945;Soresina, Giacomo Matteotti, 6;0;Vaiano Cremasco,  Gloriosi Caduti, 3;4;48
2946;Soresina, Giacomo Matteotti, 6;0;Vailate, Dante Alighieri, 7;1;0
2947;Soresina, Giacomo Matteotti, 6;0;Vescovato, Roma, 44;3;27
2948;Soresina, Giacomo Matteotti, 6;0;Casaletto Vaprio, Maggiore, 7;4;0
2949;Soresina, Giacomo Matteotti, 6;0;Cremona, Sesto 39;3;69
2950;Spino d'Adda, Circonvallazione, 13;2;Agnadello, Marconi, 6;4;130
2951;Spino d'Adda, Circonvallazione, 13;4;Agnadello, Marconi, 6;4;455
2952;Spino d'Adda, Circonvallazione, 13;2;Annicco, Giuseppe Garibaldi, 6;2;63
2953;Spino d'Adda, Circonvallazione, 13;4;Annicco, Giuseppe Garibaldi, 6;2;45
2954;Spino d'Adda, Circonvallazione, 13;2;Bagnolo Cremasco, Roma, 3;4;122
2955;Spino d'Adda, Circonvallazione, 13;4;Bagnolo Cremasco, Roma, 3;4;427
2956;Spino d'Adda, Circonvallazione, 13;2;Camisano, Trieste, 57;0;30
2957;Spino d'Adda, Circonvallazione, 13;4;Camisano, Trieste, 57;0;18
2958;Spino d'Adda, Circonvallazione, 13;2;Capergnanica, XI febbraio, 7;4;26
2959;Spino d'Adda, Circonvallazione, 13;4;Capergnanica, XI febbraio, 7;4;91
2960;Spino d'Adda, Circonvallazione, 13;2;Capralba, Piave, 2;0;90
2961;Spino d'Adda, Circonvallazione, 13;4;Capralba, Piave, 2;0;54
2962;Spino d'Adda, Circonvallazione, 13;2;Casale Cremasco-Vidolasco, Roma, 56;0;5
2963;Spino d'Adda, Circonvallazione, 13;4;Casale Cremasco-Vidolasco, Roma, 56;0;3
2964;Spino d'Adda, Circonvallazione, 13;2;Casalmaggiore, Guglielmo Marconi, 8;1;144
2965;Spino d'Adda, Circonvallazione, 13;2;Casalmaggiore, Guglielmo Marconi, 8;3;24
2966;Spino d'Adda, Circonvallazione, 13;4;Casalmaggiore, Guglielmo Marconi, 8;1;96
2967;Spino d'Adda, Circonvallazione, 13;4;Casalmaggiore, Guglielmo Marconi, 8;3;144
2968;Spino d'Adda, Circonvallazione, 13;2;Casalpusterlengo, Pusterla 7;1;0
2969;Spino d'Adda, Circonvallazione, 13;4;Casalpusterlengo, Pusterla 7;1;0
2970;Spino d'Adda, Circonvallazione, 13;2;Castelleone, Roma, 67;0;410
2971;Spino d'Adda, Circonvallazione, 13;2;Castelleone, Roma, 67;2;574
2972;Spino d'Adda, Circonvallazione, 13;4;Castelleone, Roma, 67;0;246
2973;Spino d'Adda, Circonvallazione, 13;4;Castelleone, Roma, 67;2;410
2974;Spino d'Adda, Circonvallazione, 13;2;Castelverde, Ubaldo Ferrari, 15;2;14
2975;Spino d'Adda, Circonvallazione, 13;4;Castelverde, Ubaldo Ferrari, 15;2;10
2976;Spino d'Adda, Circonvallazione, 13;2;Crema, Civerchi, 9;1;3144
2977;Spino d'Adda, Circonvallazione, 13;2;Crema, Civerchi, 9;2;3668
2978;Spino d'Adda, Circonvallazione, 13;2;Crema, Civerchi, 9;3;524
2979;Spino d'Adda, Circonvallazione, 13;2;Crema, Civerchi, 9;4;1048
2980;Spino d'Adda, Circonvallazione, 13;4;Crema, Civerchi, 9;1;2096
2981;Spino d'Adda, Circonvallazione, 13;4;Crema, Civerchi, 9;2;2620
2982;Spino d'Adda, Circonvallazione, 13;4;Crema, Civerchi, 9;3;3144
2983;Spino d'Adda, Circonvallazione, 13;4;Crema, Civerchi, 9;4;3668
2984;Spino d'Adda, Circonvallazione, 13;2;Cremona, Ugolani Dati, 4;1;6
2985;Spino d'Adda, Circonvallazione, 13;2;Cremona, Ugolani Dati, 4;3;1
2986;Spino d'Adda, Circonvallazione, 13;4;Cremona, Ugolani Dati, 4;1;4
2987;Spino d'Adda, Circonvallazione, 13;4;Cremona, Ugolani Dati, 4;3;6
2988;Spino d'Adda, Circonvallazione, 13;2;Dovera, Oldrini 2;4;50
2989;Spino d'Adda, Circonvallazione, 13;4;Dovera, Oldrini 2;4;175
2990;Spino d'Adda, Circonvallazione, 13;2;Grontardo, Roma, 16;3;11
2991;Spino d'Adda, Circonvallazione, 13;4;Grontardo, Roma, 16;3;66
2992;Spino d'Adda, Circonvallazione, 13;2;Grumello Cremonese ed Uniti, Roma, 2;0;25
2993;Spino d'Adda, Circonvallazione, 13;4;Grumello Cremonese ed Uniti, Roma, 2;0;15
2994;Spino d'Adda, Circonvallazione, 13;2;Isola Dovarese, Giacomo Matteotti, 1;3;27
2995;Spino d'Adda, Circonvallazione, 13;4;Isola Dovarese, Giacomo Matteotti, 1;3;162
2996;Spino d'Adda, Circonvallazione, 13;2;Izano, Gerardo da Izano, 4/C;3;1
2997;Spino d'Adda, Circonvallazione, 13;4;Izano, Gerardo da Izano, 4/C;3;6
2998;Spino d'Adda, Circonvallazione, 13;2;Madignano, Portici, 4;2;483
2999;Spino d'Adda, Circonvallazione, 13;4;Madignano, Portici, 4;2;345
3000;Spino d'Adda, Circonvallazione, 13;2;Monte Cremasco, Roma, 12;4;268
3001;Spino d'Adda, Circonvallazione, 13;4;Monte Cremasco, Roma, 12;4;938
3002;Spino d'Adda, Circonvallazione, 13;2;Montodine,  XXV Aprile, 10;0;210
3003;Spino d'Adda, Circonvallazione, 13;4;Montodine,  XXV Aprile, 10;0;126
3004;Spino d'Adda, Circonvallazione, 13;2;Offanengo, Clavelli Martini, 5;3;195
3005;Spino d'Adda, Circonvallazione, 13;4;Offanengo, Clavelli Martini, 5;3;1170
3006;Spino d'Adda, Circonvallazione, 13;2;Ostiano, Mazzini, 1;1;18
3007;Spino d'Adda, Circonvallazione, 13;2;Ostiano, Mazzini, 1;3;3
3008;Spino d'Adda, Circonvallazione, 13;4;Ostiano, Mazzini, 1;1;12
3009;Spino d'Adda, Circonvallazione, 13;4;Ostiano, Mazzini, 1;3;18
3010;Spino d'Adda, Circonvallazione, 13;2;Palazzo Pignano, Marco Polo, 31;2;154
3011;Spino d'Adda, Circonvallazione, 13;4;Palazzo Pignano, Marco Polo, 31;2;110
3012;Spino d'Adda, Circonvallazione, 13;2;Pandino, Castello, 15;2;742
3013;Spino d'Adda, Circonvallazione, 13;2;Pandino, Castello, 15;4;212
3014;Spino d'Adda, Circonvallazione, 13;4;Pandino, Castello, 15;2;530
3015;Spino d'Adda, Circonvallazione, 13;4;Pandino, Castello, 15;4;742
3016;Spino d'Adda, Circonvallazione, 13;2;Persico Dosimo, Albert ,7;1;204
3017;Spino d'Adda, Circonvallazione, 13;2;Persico Dosimo, Albert ,7;3;34
3018;Spino d'Adda, Circonvallazione, 13;4;Persico Dosimo, Albert ,7;1;136
3019;Spino d'Adda, Circonvallazione, 13;4;Persico Dosimo, Albert ,7;3;204
3020;Spino d'Adda, Circonvallazione, 13;2;Piadena, Platina, 40;3;42
3021;Spino d'Adda, Circonvallazione, 13;4;Piadena, Platina, 40;3;252
3022;Spino d'Adda, Circonvallazione, 13;2;Pizzighettone, Giuseppe Garibaldi, 18;0;55
3023;Spino d'Adda, Circonvallazione, 13;4;Pizzighettone, Giuseppe Garibaldi, 18;0;33
3024;Spino d'Adda, Circonvallazione, 13;2;Manerbio, INSURREZIONE NAZIONALE;3;273
3025;Spino d'Adda, Circonvallazione, 13;4;Manerbio, INSURREZIONE NAZIONALE;3;1638
3026;Spino d'Adda, Circonvallazione, 13;2;Ricengo, Guglielmo Marconi;0;230
3027;Spino d'Adda, Circonvallazione, 13;4;Ricengo, Guglielmo Marconi;0;138
3028;Spino d'Adda, Circonvallazione, 13;2;Ripalta Cremasca, Roma, 5;0;285
3029;Spino d'Adda, Circonvallazione, 13;4;Ripalta Cremasca, Roma, 5;0;171
3030;Spino d'Adda, Circonvallazione, 13;2;Rivolta d'Adda, Stefano Renzi, 5;2;581
3031;Spino d'Adda, Circonvallazione, 13;2;Rivolta d'Adda, Stefano Renzi, 5;4;166
3032;Spino d'Adda, Circonvallazione, 13;4;Rivolta d'Adda, Stefano Renzi, 5;2;415
3033;Spino d'Adda, Circonvallazione, 13;4;Rivolta d'Adda, Stefano Renzi, 5;4;581
3034;Spino d'Adda, Circonvallazione, 13;2;Romanengo, Guaiarini, 14;2;112
3035;Spino d'Adda, Circonvallazione, 13;4;Romanengo, Guaiarini, 14;2;80
3036;Spino d'Adda, Circonvallazione, 13;2;San Giovanni in Croce, Feudatari, 25 A;1;204
3037;Spino d'Adda, Circonvallazione, 13;2;San Giovanni in Croce, Feudatari, 25 A;3;34
3038;Spino d'Adda, Circonvallazione, 13;4;San Giovanni in Croce, Feudatari, 25 A;1;136
3039;Spino d'Adda, Circonvallazione, 13;4;San Giovanni in Croce, Feudatari, 25 A;3;204
3040;Spino d'Adda, Circonvallazione, 13;2;Scandolara Ravara, Italia;1;0
3041;Spino d'Adda, Circonvallazione, 13;4;Scandolara Ravara, Italia;1;0
3042;Spino d'Adda, Circonvallazione, 13;2;Sergnano, IV Novembre,  10;0;120
3043;Spino d'Adda, Circonvallazione, 13;4;Sergnano, IV Novembre,  10;0;72
3044;Spino d'Adda, Circonvallazione, 13;2;Sesto ed Uniti, Roma, 4;0;0
3045;Spino d'Adda, Circonvallazione, 13;4;Sesto ed Uniti, Roma, 4;0;0
3046;Spino d'Adda, Circonvallazione, 13;2;Soncino, Dante Alighieri, 23;0;630
3047;Spino d'Adda, Circonvallazione, 13;4;Soncino, Dante Alighieri, 23;0;378
3048;Spino d'Adda, Circonvallazione, 13;2;Soresina, Giacomo Matteotti, 6;0;615
3049;Spino d'Adda, Circonvallazione, 13;4;Soresina, Giacomo Matteotti, 6;0;369
3050;Spino d'Adda, Circonvallazione, 13;2;Spino d'Adda, Circonvallazione, 13;2;336
3051;Spino d'Adda, Circonvallazione, 13;2;Spino d'Adda, Circonvallazione, 13;4;96
3052;Spino d'Adda, Circonvallazione, 13;4;Spino d'Adda, Circonvallazione, 13;2;240
3053;Spino d'Adda, Circonvallazione, 13;4;Spino d'Adda, Circonvallazione, 13;4;336
3054;Spino d'Adda, Circonvallazione, 13;2;Trescore Cremasco, Vittorio Veneto, 1;4;60
3055;Spino d'Adda, Circonvallazione, 13;4;Trescore Cremasco, Vittorio Veneto, 1;4;210
3056;Spino d'Adda, Circonvallazione, 13;2;Trigolo, Roma, 26;0;80
3057;Spino d'Adda, Circonvallazione, 13;4;Trigolo, Roma, 26;0;48
3058;Spino d'Adda, Circonvallazione, 13;2;Vaiano Cremasco,  Gloriosi Caduti, 3;4;38
3059;Spino d'Adda, Circonvallazione, 13;4;Vaiano Cremasco,  Gloriosi Caduti, 3;4;133
3060;Spino d'Adda, Circonvallazione, 13;2;Vailate, Dante Alighieri, 7;1;0
3061;Spino d'Adda, Circonvallazione, 13;4;Vailate, Dante Alighieri, 7;1;0
3062;Spino d'Adda, Circonvallazione, 13;2;Vescovato, Roma, 44;3;24
3063;Spino d'Adda, Circonvallazione, 13;4;Vescovato, Roma, 44;3;144
3064;Spino d'Adda, Circonvallazione, 13;2;Casaletto Vaprio, Maggiore, 7;4;2
3065;Spino d'Adda, Circonvallazione, 13;4;Casaletto Vaprio, Maggiore, 7;4;7
3066;Spino d'Adda, Circonvallazione, 13;2;Cremona, Sesto 39;3;47
3067;Spino d'Adda, Circonvallazione, 13;4;Cremona, Sesto 39;3;282
3068;Trescore Cremasco, Vittorio Veneto, 1;4;Agnadello, Marconi, 6;4;105
3069;Trescore Cremasco, Vittorio Veneto, 1;4;Annicco, Giuseppe Garibaldi, 6;2;15
3070;Trescore Cremasco, Vittorio Veneto, 1;4;Bagnolo Cremasco, Roma, 3;4;77
3071;Trescore Cremasco, Vittorio Veneto, 1;4;Camisano, Trieste, 57;0;3
3072;Trescore Cremasco, Vittorio Veneto, 1;4;Capergnanica, XI febbraio, 7;4;63
3073;Trescore Cremasco, Vittorio Veneto, 1;4;Capralba, Piave, 2;0;51
3074;Trescore Cremasco, Vittorio Veneto, 1;4;Casale Cremasco-Vidolasco, Roma, 56;0;0
3075;Trescore Cremasco, Vittorio Veneto, 1;4;Casalmaggiore, Guglielmo Marconi, 8;1;24
3076;Trescore Cremasco, Vittorio Veneto, 1;4;Casalmaggiore, Guglielmo Marconi, 8;3;36
3077;Trescore Cremasco, Vittorio Veneto, 1;4;Casalpusterlengo, Pusterla 7;1;0
3078;Trescore Cremasco, Vittorio Veneto, 1;4;Castelleone, Roma, 67;0;63
3079;Trescore Cremasco, Vittorio Veneto, 1;4;Castelleone, Roma, 67;2;105
3080;Trescore Cremasco, Vittorio Veneto, 1;4;Castelverde, Ubaldo Ferrari, 15;2;0
3081;Trescore Cremasco, Vittorio Veneto, 1;4;Crema, Civerchi, 9;1;848
3082;Trescore Cremasco, Vittorio Veneto, 1;4;Crema, Civerchi, 9;2;1060
3083;Trescore Cremasco, Vittorio Veneto, 1;4;Crema, Civerchi, 9;3;1272
3084;Trescore Cremasco, Vittorio Veneto, 1;4;Crema, Civerchi, 9;4;1484
3085;Trescore Cremasco, Vittorio Veneto, 1;4;Cremona, Ugolani Dati, 4;1;20
3086;Trescore Cremasco, Vittorio Veneto, 1;4;Cremona, Ugolani Dati, 4;3;30
3087;Trescore Cremasco, Vittorio Veneto, 1;4;Dovera, Oldrini 2;4;28
3088;Trescore Cremasco, Vittorio Veneto, 1;4;Grontardo, Roma, 16;3;0
3089;Trescore Cremasco, Vittorio Veneto, 1;4;Grumello Cremonese ed Uniti, Roma, 2;0;0
3090;Trescore Cremasco, Vittorio Veneto, 1;4;Isola Dovarese, Giacomo Matteotti, 1;3;66
3091;Trescore Cremasco, Vittorio Veneto, 1;4;Izano, Gerardo da Izano, 4/C;3;30
3092;Trescore Cremasco, Vittorio Veneto, 1;4;Madignano, Portici, 4;2;170
3093;Trescore Cremasco, Vittorio Veneto, 1;4;Monte Cremasco, Roma, 12;4;77
3094;Trescore Cremasco, Vittorio Veneto, 1;4;Montodine,  XXV Aprile, 10;0;24
3095;Trescore Cremasco, Vittorio Veneto, 1;4;Offanengo, Clavelli Martini, 5;3;402
3096;Trescore Cremasco, Vittorio Veneto, 1;4;Ostiano, Mazzini, 1;1;0
3097;Trescore Cremasco, Vittorio Veneto, 1;4;Ostiano, Mazzini, 1;3;0
3098;Trescore Cremasco, Vittorio Veneto, 1;4;Palazzo Pignano, Marco Polo, 31;2;65
3099;Trescore Cremasco, Vittorio Veneto, 1;4;Pandino, Castello, 15;2;165
3100;Trescore Cremasco, Vittorio Veneto, 1;4;Pandino, Castello, 15;4;231
3101;Trescore Cremasco, Vittorio Veneto, 1;4;Persico Dosimo, Albert ,7;1;52
3102;Trescore Cremasco, Vittorio Veneto, 1;4;Persico Dosimo, Albert ,7;3;78
3103;Trescore Cremasco, Vittorio Veneto, 1;4;Piadena, Platina, 40;3;54
3104;Trescore Cremasco, Vittorio Veneto, 1;4;Pizzighettone, Giuseppe Garibaldi, 18;0;18
3105;Trescore Cremasco, Vittorio Veneto, 1;4;Manerbio, INSURREZIONE NAZIONALE;3;1074
3106;Trescore Cremasco, Vittorio Veneto, 1;4;Ricengo, Guglielmo Marconi;0;12
3107;Trescore Cremasco, Vittorio Veneto, 1;4;Ripalta Cremasca, Roma, 5;0;87
3108;Trescore Cremasco, Vittorio Veneto, 1;4;Rivolta d'Adda, Stefano Renzi, 5;2;125
3109;Trescore Cremasco, Vittorio Veneto, 1;4;Rivolta d'Adda, Stefano Renzi, 5;4;175
